,file,cid,pos,lemma,path,fileN,status
2548,280903,0,0,amoGa,../TextSegmentation/corrected_10to20/280903.p,280903.p,accepted
2549,213455,0,4,vipra,../TextSegmentation/corrected_10to20/213455.p,213455.p,accepted
2550,411485,1,0,ameya,../TextSegmentation/corrected_10to20/411485.p,411485.p,accepted
2552,415001,5,0,SiKaRqin,../TextSegmentation/corrected_10to20/415001.p,415001.p,accepted
2553,264490,2,4,kazAyaka,../TextSegmentation/corrected_10to20/264490.p,264490.p,accepted
2554,17583,4,1,avanejana,../TextSegmentation/corrected_10to20/17583.p,17583.p,accepted
2555,178724,0,0,kampay,../TextSegmentation/corrected_10to20/178724.p,178724.p,accepted
2557,251904,2,0,viMSati,../TextSegmentation/corrected_10to20/251904.p,251904.p,accepted
2558,167730,0,0,satyaBAmA,../TextSegmentation/corrected_10to20/167730.p,167730.p,accepted
2559,182086,0,9,prameha,../TextSegmentation/corrected_10to20/182086.p,182086.p,accepted
2560,405772,5,2,nivartana,../TextSegmentation/corrected_10to20/405772.p,405772.p,accepted
2561,15246,0,0,mahApadma,../TextSegmentation/corrected_10to20/15246.p,15246.p,accepted
2562,405226,0,0,matimant,../TextSegmentation/corrected_10to20/405226.p,405226.p,accepted
2563,235788,0,6,upari,../TextSegmentation/corrected_10to20/235788.p,235788.p,accepted
2564,163997,5,0,Bid,../TextSegmentation/corrected_10to20/163997.p,163997.p,accepted
2565,293489,2,0,tiroDA,../TextSegmentation/corrected_10to20/293489.p,293489.p,accepted
2566,428052,3,0,amala,../TextSegmentation/corrected_10to20/428052.p,428052.p,accepted
2567,413112,0,5,saMKyA,../TextSegmentation/corrected_10to20/413112.p,413112.p,accepted
2569,295107,2,0,Bojay,../TextSegmentation/corrected_10to20/295107.p,295107.p,accepted
2570,153690,2,0,DAray,../TextSegmentation/corrected_10to20/153690.p,153690.p,accepted
2571,177108,2,0,saMrabDa,../TextSegmentation/corrected_10to20/177108.p,177108.p,accepted
2573,409917,5,0,pratigrah,../TextSegmentation/corrected_10to20/409917.p,409917.p,accepted
2574,225579,2,0,viSezataḥ,../TextSegmentation/corrected_10to20/225579.p,225579.p,accepted
2575,156345,0,7,ekArRava,../TextSegmentation/corrected_10to20/156345.p,156345.p,accepted
2576,403133,0,0,svasti,../TextSegmentation/corrected_10to20/403133.p,403133.p,accepted
2577,159294,0,0,kzamAvant,../TextSegmentation/corrected_10to20/159294.p,159294.p,accepted
2578,20038,6,0,yaTAkramam,../TextSegmentation/corrected_10to20/20038.p,20038.p,accepted
2579,153896,3,4,pipAsA,../TextSegmentation/corrected_10to20/153896.p,153896.p,accepted
2580,409477,3,0,viSvAmitra,../TextSegmentation/corrected_10to20/409477.p,409477.p,accepted
2581,299380,0,0,smi,../TextSegmentation/corrected_10to20/299380.p,299380.p,accepted
2582,169957,2,0,kUjita,../TextSegmentation/corrected_10to20/169957.p,169957.p,accepted
2586,436992,0,0,jIvita,../TextSegmentation/corrected_10to20/436992.p,436992.p,accepted
2587,200341,0,0,sidDacUrRa,../TextSegmentation/corrected_10to20/200341.p,200341.p,accepted
2588,7020,2,0,sampanna,../TextSegmentation/corrected_10to20/7020.p,7020.p,accepted
2589,247222,1,7,mahIpAla,../TextSegmentation/corrected_10to20/247222.p,247222.p,accepted
2590,6077,1,6,anavaDAraRa,../TextSegmentation/corrected_10to20/6077.p,6077.p,accepted
2591,153688,2,0,DAray,../TextSegmentation/corrected_10to20/153688.p,153688.p,accepted
2592,163868,2,3,atyarTam,../TextSegmentation/corrected_10to20/163868.p,163868.p,accepted
2593,150466,3,0,mahA,../TextSegmentation/corrected_10to20/150466.p,150466.p,accepted
2595,433239,0,0,avakf,../TextSegmentation/corrected_10to20/433239.p,433239.p,accepted
2597,245045,6,0,Bakti,../TextSegmentation/corrected_10to20/245045.p,245045.p,accepted
2598,401920,1,0,AhAray,../TextSegmentation/corrected_10to20/401920.p,401920.p,accepted
2600,402455,3,0,upadru,../TextSegmentation/corrected_10to20/402455.p,402455.p,accepted
2601,237822,1,0,dvAdaSa,../TextSegmentation/corrected_10to20/237822.p,237822.p,accepted
2602,439872,5,6,rUpin,../TextSegmentation/corrected_10to20/439872.p,439872.p,accepted
2603,156576,1,0,padmarAga,../TextSegmentation/corrected_10to20/156576.p,156576.p,accepted
2606,254870,7,4,saMniDi,../TextSegmentation/corrected_10to20/254870.p,254870.p,accepted
2607,297313,2,0,aBisaMraB,../TextSegmentation/corrected_10to20/297313.p,297313.p,accepted
2608,426572,1,0,ftvij,../TextSegmentation/corrected_10to20/426572.p,426572.p,accepted
2609,441756,6,0,dfS,../TextSegmentation/corrected_10to20/441756.p,441756.p,accepted
2611,405461,2,0,mahA,../TextSegmentation/corrected_10to20/405461.p,405461.p,accepted
2612,166125,0,5,vfzwi,../TextSegmentation/corrected_10to20/166125.p,166125.p,accepted
2614,272955,4,0,pratihan,../TextSegmentation/corrected_10to20/272955.p,272955.p,accepted
2615,222866,1,0,viDi,../TextSegmentation/corrected_10to20/222866.p,222866.p,accepted
2616,150601,0,0,vAraRAvata,../TextSegmentation/corrected_10to20/150601.p,150601.p,accepted
2618,150957,2,0,divya,../TextSegmentation/corrected_10to20/150957.p,150957.p,accepted
2619,260295,0,0,jAtarUpa,../TextSegmentation/corrected_10to20/260295.p,260295.p,accepted
2620,269547,0,0,yaTAkramam,../TextSegmentation/corrected_10to20/269547.p,269547.p,accepted
2621,290872,0,0,DunDumUka,../TextSegmentation/corrected_10to20/290872.p,290872.p,accepted
2623,427240,2,0,nirmala,../TextSegmentation/corrected_10to20/427240.p,427240.p,accepted
2624,150969,1,0,apanI,../TextSegmentation/corrected_10to20/150969.p,150969.p,accepted
2627,158887,4,0,nfpati,../TextSegmentation/corrected_10to20/158887.p,158887.p,accepted
2628,6432,2,0,nirlipta,../TextSegmentation/corrected_10to20/6432.p,6432.p,accepted
2630,434268,1,1,aByAgam,../TextSegmentation/corrected_10to20/434268.p,434268.p,accepted
2631,221932,0,0,drAvay,../TextSegmentation/corrected_10to20/221932.p,221932.p,accepted
2632,441910,2,15,katipaya,../TextSegmentation/corrected_10to20/441910.p,441910.p,accepted
2633,256363,3,0,dfS,../TextSegmentation/corrected_10to20/256363.p,256363.p,accepted
2634,157489,1,14,avaSezay,../TextSegmentation/corrected_10to20/157489.p,157489.p,accepted
2636,12277,5,0,parikIrtay,../TextSegmentation/corrected_10to20/12277.p,12277.p,accepted
2637,407644,0,0,dEva,../TextSegmentation/corrected_10to20/407644.p,407644.p,accepted
2638,273223,1,5,sADay,../TextSegmentation/corrected_10to20/273223.p,273223.p,accepted
2639,412228,1,0,Bavant,../TextSegmentation/corrected_10to20/412228.p,412228.p,accepted
2640,286759,0,0,sAMKyAyanagfhya,../TextSegmentation/corrected_10to20/286759.p,286759.p,accepted
2641,150396,1,0,aBidru,../TextSegmentation/corrected_10to20/150396.p,150396.p,accepted
2642,216563,3,0,vyADita,../TextSegmentation/corrected_10to20/216563.p,216563.p,accepted
2643,229041,1,0,mahA,../TextSegmentation/corrected_10to20/229041.p,229041.p,accepted
2644,792,2,0,divasa,../TextSegmentation/corrected_10to20/792.p,792.p,accepted
2645,271940,5,0,yaTAkramam,../TextSegmentation/corrected_10to20/271940.p,271940.p,accepted
2646,293739,2,0,yoni,../TextSegmentation/corrected_10to20/293739.p,293739.p,accepted
2647,234034,1,0,raYjana,../TextSegmentation/corrected_10to20/234034.p,234034.p,accepted
2648,414258,3,0,jiGAMsA,../TextSegmentation/corrected_10to20/414258.p,414258.p,accepted
2649,281602,4,0,anuttama,../TextSegmentation/corrected_10to20/281602.p,281602.p,accepted
2650,10127,0,22,tikta,../TextSegmentation/corrected_10to20/10127.p,10127.p,accepted
2651,439798,0,0,drORi,../TextSegmentation/corrected_10to20/439798.p,439798.p,accepted
2652,235144,0,0,ityAdi,../TextSegmentation/corrected_10to20/235144.p,235144.p,accepted
2653,428635,1,0,gftsamada,../TextSegmentation/corrected_10to20/428635.p,428635.p,accepted
2654,221917,1,0,pArada,../TextSegmentation/corrected_10to20/221917.p,221917.p,accepted
2655,238492,1,0,pitf,../TextSegmentation/corrected_10to20/238492.p,238492.p,accepted
2656,274156,1,0,snigDa,../TextSegmentation/corrected_10to20/274156.p,274156.p,accepted
2657,205691,0,10,vandAka,../TextSegmentation/corrected_10to20/205691.p,205691.p,accepted
2658,25042,2,0,SrImant,../TextSegmentation/corrected_10to20/25042.p,25042.p,accepted
2659,259304,0,0,SiKA,../TextSegmentation/corrected_10to20/259304.p,259304.p,accepted
2660,173753,3,0,prApay,../TextSegmentation/corrected_10to20/173753.p,173753.p,accepted
2661,21204,0,0,Sakti,../TextSegmentation/corrected_10to20/21204.p,21204.p,accepted
2662,155164,0,0,indragopa,../TextSegmentation/corrected_10to20/155164.p,155164.p,accepted
2663,419547,2,0,sTUrA,../TextSegmentation/corrected_10to20/419547.p,419547.p,accepted
2664,285541,0,0,asaMhata,../TextSegmentation/corrected_10to20/285541.p,285541.p,accepted
2665,275733,0,0,prAp,../TextSegmentation/corrected_10to20/275733.p,275733.p,accepted
2666,402650,4,11,viSArada,../TextSegmentation/corrected_10to20/402650.p,402650.p,accepted
2667,274332,0,5,upari,../TextSegmentation/corrected_10to20/274332.p,274332.p,accepted
2669,416323,1,10,hfd,../TextSegmentation/corrected_10to20/416323.p,416323.p,accepted
2670,14313,1,0,sampravac,../TextSegmentation/corrected_10to20/14313.p,14313.p,accepted
2671,20752,0,0,mitra,../TextSegmentation/corrected_10to20/20752.p,20752.p,accepted
2674,216797,0,0,miSrIBAva,../TextSegmentation/corrected_10to20/216797.p,216797.p,accepted
2675,429640,1,0,saMnipAta,../TextSegmentation/corrected_10to20/429640.p,429640.p,accepted
2676,241582,1,6,cak,../TextSegmentation/corrected_10to20/241582.p,241582.p,accepted
2677,225920,0,0,ati,../TextSegmentation/corrected_10to20/225920.p,225920.p,accepted
2680,248863,4,0,divOkas,../TextSegmentation/corrected_10to20/248863.p,248863.p,accepted
2681,434873,2,0,samAsaYj,../TextSegmentation/corrected_10to20/434873.p,434873.p,accepted
2683,299166,4,0,prIti,../TextSegmentation/corrected_10to20/299166.p,299166.p,accepted
2684,206656,1,0,deveSI,../TextSegmentation/corrected_10to20/206656.p,206656.p,accepted
2685,9275,3,1,ajYa,../TextSegmentation/corrected_10to20/9275.p,9275.p,accepted
2686,169488,2,9,viBAga,../TextSegmentation/corrected_10to20/169488.p,169488.p,accepted
2687,217154,1,25,saMkawa,../TextSegmentation/corrected_10to20/217154.p,217154.p,accepted
2688,429384,4,0,dehin,../TextSegmentation/corrected_10to20/429384.p,429384.p,accepted
2689,407517,2,0,nitya,../TextSegmentation/corrected_10to20/407517.p,407517.p,accepted
2690,420446,1,0,parityaj,../TextSegmentation/corrected_10to20/420446.p,420446.p,accepted
2692,200023,0,0,pippalI,../TextSegmentation/corrected_10to20/200023.p,200023.p,accepted
2693,262921,2,0,saMjYA,../TextSegmentation/corrected_10to20/262921.p,262921.p,accepted
2694,9148,3,0,pravft,../TextSegmentation/corrected_10to20/9148.p,9148.p,accepted
2695,417536,1,0,siD,../TextSegmentation/corrected_10to20/417536.p,417536.p,accepted
2696,243326,5,0,mahA,../TextSegmentation/corrected_10to20/243326.p,243326.p,accepted
2697,25429,4,0,vyavasTA,../TextSegmentation/corrected_10to20/25429.p,25429.p,accepted
2698,151819,2,0,divya,../TextSegmentation/corrected_10to20/151819.p,151819.p,accepted
2699,286071,1,0,mahAlaya,../TextSegmentation/corrected_10to20/286071.p,286071.p,accepted
2702,178671,3,0,vinaS,../TextSegmentation/corrected_10to20/178671.p,178671.p,accepted
2703,430747,1,13,aruci,../TextSegmentation/corrected_10to20/430747.p,430747.p,accepted
2704,210133,1,0,sarit,../TextSegmentation/corrected_10to20/210133.p,210133.p,accepted
2706,163489,3,0,BErava,../TextSegmentation/corrected_10to20/163489.p,163489.p,accepted
2707,10212,0,1,atyarTa,../TextSegmentation/corrected_10to20/10212.p,10212.p,accepted
2708,256724,1,0,narmadA,../TextSegmentation/corrected_10to20/256724.p,256724.p,accepted
2710,265941,2,0,dEtya,../TextSegmentation/corrected_10to20/265941.p,265941.p,accepted
2711,291535,2,0,BAvanA,../TextSegmentation/corrected_10to20/291535.p,291535.p,accepted
2713,293281,0,0,puruzasUkta,../TextSegmentation/corrected_10to20/293281.p,293281.p,accepted
2714,428958,2,0,sumitrA,../TextSegmentation/corrected_10to20/428958.p,428958.p,accepted
2715,413074,1,0,viBaj,../TextSegmentation/corrected_10to20/413074.p,413074.p,accepted
2718,249591,5,10,vivarjay,../TextSegmentation/corrected_10to20/249591.p,249591.p,accepted
2719,20988,5,0,kAray,../TextSegmentation/corrected_10to20/20988.p,20988.p,accepted
2720,164303,1,0,mantray,../TextSegmentation/corrected_10to20/164303.p,164303.p,accepted
2721,412344,3,0,kaScid,../TextSegmentation/corrected_10to20/412344.p,412344.p,accepted
2723,410505,5,6,parAji,../TextSegmentation/corrected_10to20/410505.p,410505.p,accepted
2724,421864,1,0,parityaj,../TextSegmentation/corrected_10to20/421864.p,421864.p,accepted
2725,177484,3,0,vEra,../TextSegmentation/corrected_10to20/177484.p,177484.p,accepted
2727,233876,4,0,mAkzika,../TextSegmentation/corrected_10to20/233876.p,233876.p,accepted
2728,253529,0,9,ADA,../TextSegmentation/corrected_10to20/253529.p,253529.p,accepted
2729,436167,2,0,prAYjali,../TextSegmentation/corrected_10to20/436167.p,436167.p,accepted
2730,227499,3,4,dvitaya,../TextSegmentation/corrected_10to20/227499.p,227499.p,accepted
2731,150110,0,0,hiraRyakaSipu,../TextSegmentation/corrected_10to20/150110.p,150110.p,accepted
2732,221294,4,0,vikfti,../TextSegmentation/corrected_10to20/221294.p,221294.p,accepted
2733,222158,2,4,ahar,../TextSegmentation/corrected_10to20/222158.p,222158.p,accepted
2734,153551,0,0,apanI,../TextSegmentation/corrected_10to20/153551.p,153551.p,accepted
2735,221699,0,3,SEla,../TextSegmentation/corrected_10to20/221699.p,221699.p,accepted
2736,423864,0,0,Aw,../TextSegmentation/corrected_10to20/423864.p,423864.p,accepted
2737,416746,0,0,Adi,../TextSegmentation/corrected_10to20/416746.p,416746.p,accepted
2738,248331,0,0,anasUyA,../TextSegmentation/corrected_10to20/248331.p,248331.p,accepted
2739,217200,4,0,udAhf,../TextSegmentation/corrected_10to20/217200.p,217200.p,accepted
2740,181047,1,0,nErfta,../TextSegmentation/corrected_10to20/181047.p,181047.p,accepted
2741,228783,2,0,triviDa,../TextSegmentation/corrected_10to20/228783.p,228783.p,accepted
2742,435828,1,0,paT,../TextSegmentation/corrected_10to20/435828.p,435828.p,accepted
2743,412152,4,0,nfpati,../TextSegmentation/corrected_10to20/412152.p,412152.p,accepted
2744,172159,3,0,vedapAraga,../TextSegmentation/corrected_10to20/172159.p,172159.p,accepted
2745,11647,7,0,mahA,../TextSegmentation/corrected_10to20/11647.p,11647.p,accepted
2746,279712,2,0,vijYA,../TextSegmentation/corrected_10to20/279712.p,279712.p,accepted
2748,291159,0,0,yajYa,../TextSegmentation/corrected_10to20/291159.p,291159.p,accepted
2749,198975,4,0,varjay,../TextSegmentation/corrected_10to20/198975.p,198975.p,accepted
2751,282097,1,0,vErAja,../TextSegmentation/corrected_10to20/282097.p,282097.p,accepted
2752,441708,2,6,aBizecay,../TextSegmentation/corrected_10to20/441708.p,441708.p,accepted
2753,18338,1,0,parIkz,../TextSegmentation/corrected_10to20/18338.p,18338.p,accepted
2754,254634,0,0,BUmipAla,../TextSegmentation/corrected_10to20/254634.p,254634.p,accepted
2755,214763,0,0,SUlaBeda,../TextSegmentation/corrected_10to20/214763.p,214763.p,accepted
2756,215222,1,22,yAmaka,../TextSegmentation/corrected_10to20/215222.p,215222.p,accepted
2758,161922,2,0,pUjay,../TextSegmentation/corrected_10to20/161922.p,161922.p,accepted
2759,158316,0,0,mahAtejas,../TextSegmentation/corrected_10to20/158316.p,158316.p,accepted
2760,212831,3,0,devadeva,../TextSegmentation/corrected_10to20/212831.p,212831.p,accepted
2761,205190,1,12,yozit,../TextSegmentation/corrected_10to20/205190.p,205190.p,accepted
2762,206107,1,0,lepay,../TextSegmentation/corrected_10to20/206107.p,206107.p,accepted
2763,212729,0,0,kaScid,../TextSegmentation/corrected_10to20/212729.p,212729.p,accepted
2764,232902,1,3,ityAdi,../TextSegmentation/corrected_10to20/232902.p,232902.p,accepted
2765,277794,1,0,nirBid,../TextSegmentation/corrected_10to20/277794.p,277794.p,accepted
2766,439554,1,0,ADA,../TextSegmentation/corrected_10to20/439554.p,439554.p,accepted
2767,293282,1,0,aDika,../TextSegmentation/corrected_10to20/293282.p,293282.p,accepted
2768,2105,2,0,nirAkf,../TextSegmentation/corrected_10to20/2105.p,2105.p,accepted
2769,184970,1,0,BEzajya,../TextSegmentation/corrected_10to20/184970.p,184970.p,accepted
2770,15634,2,0,pariKA,../TextSegmentation/corrected_10to20/15634.p,15634.p,accepted
2771,220285,1,6,gati,../TextSegmentation/corrected_10to20/220285.p,220285.p,accepted
2772,441229,1,0,kArttika,../TextSegmentation/corrected_10to20/441229.p,441229.p,accepted
2774,268416,5,0,saMyuta,../TextSegmentation/corrected_10to20/268416.p,268416.p,accepted
2775,168484,0,0,kirIwa,../TextSegmentation/corrected_10to20/168484.p,168484.p,accepted
2776,160744,0,5,niDi,../TextSegmentation/corrected_10to20/160744.p,160744.p,accepted
2777,218288,2,0,dvitIya,../TextSegmentation/corrected_10to20/218288.p,218288.p,accepted
2778,296722,4,0,pratipad,../TextSegmentation/corrected_10to20/296722.p,296722.p,accepted
2779,298903,1,0,utsfj,../TextSegmentation/corrected_10to20/298903.p,298903.p,accepted
2781,16951,6,0,dviDA,../TextSegmentation/corrected_10to20/16951.p,16951.p,accepted
2782,150477,0,0,prArTay,../TextSegmentation/corrected_10to20/150477.p,150477.p,accepted
2783,164673,0,0,kakArAzwaka,../TextSegmentation/corrected_10to20/164673.p,164673.p,accepted
2784,237216,1,0,vimAna,../TextSegmentation/corrected_10to20/237216.p,237216.p,accepted
2785,229918,4,0,puraMdara,../TextSegmentation/corrected_10to20/229918.p,229918.p,accepted
2787,254205,1,0,iz,../TextSegmentation/corrected_10to20/254205.p,254205.p,accepted
2788,20715,2,0,sAkzya,../TextSegmentation/corrected_10to20/20715.p,20715.p,accepted
2789,252834,0,0,pArvatI,../TextSegmentation/corrected_10to20/252834.p,252834.p,accepted
2790,188552,1,0,hAni,../TextSegmentation/corrected_10to20/188552.p,188552.p,accepted
2791,279733,0,0,trayastriMSat,../TextSegmentation/corrected_10to20/279733.p,279733.p,accepted
2794,441081,2,0,jagant,../TextSegmentation/corrected_10to20/441081.p,441081.p,accepted
2795,179442,4,0,vEkfta,../TextSegmentation/corrected_10to20/179442.p,179442.p,accepted
2796,208904,1,0,saMjan,../TextSegmentation/corrected_10to20/208904.p,208904.p,accepted
2798,286673,1,8,caturviDa,../TextSegmentation/corrected_10to20/286673.p,286673.p,accepted
2799,20188,4,0,prezya,../TextSegmentation/corrected_10to20/20188.p,20188.p,accepted
2800,288283,4,0,nihan,../TextSegmentation/corrected_10to20/288283.p,288283.p,accepted
2801,265708,1,0,praviS,../TextSegmentation/corrected_10to20/265708.p,265708.p,accepted
2804,170675,5,0,pradarSay,../TextSegmentation/corrected_10to20/170675.p,170675.p,accepted
2805,168699,0,4,AnI,../TextSegmentation/corrected_10to20/168699.p,168699.p,accepted
2806,430994,4,0,jYAnavant,../TextSegmentation/corrected_10to20/430994.p,430994.p,accepted
2807,410292,0,0,aDarma,../TextSegmentation/corrected_10to20/410292.p,410292.p,accepted
2808,209875,2,0,cUrRay,../TextSegmentation/corrected_10to20/209875.p,209875.p,accepted
2809,416413,1,0,kiMnara,../TextSegmentation/corrected_10to20/416413.p,416413.p,accepted
